id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{S2U4-W6AN90KH-7571EUZJ},01/03/2010 13:01:31,SDH2394,PC-5849,R:\22B5gX4\H3XQUU6Z.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 (for Henry Edwards) as an attribution. Later reports spoke of Edwards marrying Brooke's widow, without naming her. There, Edwards edited three volumes of the journal Papilio and published a major work about the life of the butterfly. Four of the CVEs were released on September 25 and the remaining two on October 4. The Tradewind Taskforce embarked onto the invasion convoy at several bases in north-west New Guinea and subsequently conducted landing rehearsals at Aitape and Wakde Island in early September."
{A9A3-W2AU57UF-3004TNXL},01/03/2010 13:05:41,ABD3426,PC-8657,R:\ABD3426\SHTXXVW0.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Brockway Mountain was named for David D. Brockway, one of the pioneer residents of the area. The road was constructed by the county road commission, the Works Project Administration (WPA) and the Civilian Conservation Corps (CCC) in 1933. It was briefly used as a connection for the parallel state highway after it opened. Sen criticized him for casting a matinee idol such as Uttam Kumar, whom he considered a compromise. Although he liked visual design (graphic design) and he was mostly treated well, there was tension between the British and Indian employees of the firm."
{F5P4-S4VO94OR-4194ZLVE},01/03/2010 13:06:24,RWS3699,PC-9819,R:\RWS3699\HI4SWTT8.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Surplus weapons were donated to Bolivia, Colombia and Tunisia. Almost every eight-man squad deployed is issued two M249s."
{C3D2-Q8JZ88ZH-5007WBTE},01/03/2010 13:06:30,RWS3699,PC-9819,R:\325QX59\YV0SL8MO.zip,File Open,False,True,"50-4B-03-04-14 Tactically, SAWs are either carried with a maneuvering unit and fired while handheld, or positioned to remain stationary and provide covering fire for other units. At the National Defense Industrial Association in 2007, LTC Al Kelly of the 1st Battalion, 17th Infantry gave a presentation describing the M249 as having ""good range, excellent reliability"" and an ""excellent tracer"". Soldiers are generally satisfied with the weapon's performance, though there have been reports of clogging with dirt and sand. On August 23, 1985, Undersecretary of the U.S. Army James R. Ambrose suspended M249 production pending the development of the product improvement program (PIP) intended to fix these problems. The M249 light machine gun (LMG), previously designated the M249 Squad Automatic Weapon (SAW), and formally written as Light Machine Gun, 5.56 mm, M249, is an American version of the Belgian FN Minimi, a light machine gun manufactured by the Belgian company FN Herstal (FN)."
{Y2N0-R5VT92FE-1165NJBM},01/03/2010 13:09:12,CCT2165,PC-2738,R:\88t6p45\F0OVJWTI.txt,File Write,True,False,"34-49-47-53 The main character was a ""noble, almost saintly character"" that could engage in battle, exact vengeance as needed, and displayed supernatural intelligence, loyalty, and understanding of the needs of his owners. Indeed, Terhune regularly decries the use of physical punishment to gain obedience. After the appearance of His Mate in Red Book, the readers began demanding further stories. On the film's 50th anniversary, the Los Angeles Times called Casablanca{'}s great strength ""the purity of its Golden Age Hollywoodness [and] the enduring craftsmanship of its resonantly hokey dialogue"". Variety wrote of the film's real-world impact, ""Film is splendid anti-Axis propaganda, particularly inasmuch as the propaganda is strictly a by-product of the principal action and contributes to it instead of getting in the way."""
{P3O1-S7RK51ZS-2659DEBS},01/03/2010 13:10:52,CHM1561,PC-7046,R:\EKOKB54F.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Most accounts claim that Allen died almost instantaneously from a broken neck, but Larkin and O'Brien were not so fortunate. Calcraft officiated at one of the very few executions of a husband and wife, and the first since 1700, when he hanged Marie and Frederick Manning at Horsemonger Lane Gaol on 13 November 1849. Calcraft was by that time about 69 years old. One of the most prolific British executioners of all time, it is estimated that he carried out 450 executions during his 45-year career."
{H4J1-Y6ZJ06DZ-0057ARTY},01/03/2010 13:11:22,CHM1561,PC-7046,C:\93PTV71\SZSQNMK4.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 He later reflected that he very much enjoyed his experience filming for Return of the Jedi and expressed particular surprise that an action figure was made of him from the film. He also wrote several poems and a novel, The Christening, in 1975. He mostly appeared in Shakespeare plays, including the title role in Cymbeline, Edmund of Langley in Richard II, the King in All's Well That Ends Well, Ulysses in Troilus and Cressida, and Leonato in Much Ado About Nothing. Dismayed to learn that Lad will have to stay chained to a small bench for all four days of the event, his owners begin to regret bringing him. The original Lad stories were well received by readers of their respective magazines."
{L9F2-J4ET25GS-5507BQOQ},01/03/2010 13:11:26,HMR0098,PC-3930,R:\58zjDC0\UCZ6F25J.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 In early October the two companies reached Fort Laramie, Wyoming, where they expected to be restocked with provisions, but no provisions were there for them. His letter was published in the Millennial Star, the Church's England-based periodical, on December 22, 1855, along with an editorial by Richards endorsing the project. The German word for them is Meerschweinchen, literally ""sea piglet"", which has been translated into Polish as swinka morska, into Hungarian as tengerimalac and into Russian as ??????? ??????. They also play a role in traditional healing rituals by folk doctors, or curanderos, who use the animals to diagnose diseases such as jaundice, rheumatism, arthritis, and typhus."
{K2H2-D4SM33UG-1428QRHO},01/03/2010 13:13:18,CHM1561,PC-7046,R:\EKOKB54F.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Most accounts claim that Allen died almost instantaneously from a broken neck, but Larkin and O'Brien were not so fortunate. Calcraft officiated at one of the very few executions of a husband and wife, and the first since 1700, when he hanged Marie and Frederick Manning at Horsemonger Lane Gaol on 13 November 1849. Calcraft was by that time about 69 years old. One of the most prolific British executioners of all time, it is estimated that he carried out 450 executions during his 45-year career."
{S0K8-K0ZD76ZO-0703AHXI},01/03/2010 13:13:58,CHM1561,PC-7046,R:\MHT9VT4O.pdf,File Copy,True,False,"25-50-44-46-2D He was sworn in as the official Executioner for the City of London and Middlesex on 4 April 1829, a position for which he was paid one guinea a week plus an additional guinea for each execution. Calcraft's antics on the gallows may have been intended to entertain the crowds of more than 30,000 that sometimes attended his executions. Writing in 1952, after the first section of the buildings was complete, J. M. Richards, the editor of the Architectural Review, said that Nuffield was ""a large-scale example of period-style architecture which has no justification whatever on grounds of consideration for the neighbours and represents missed opportunity of a really tragic kind"". The square-mullioned windows facing the quadrangles are arranged in close-set groups of three; at the east end of the upper quadrangle, the common room has a larger bay window."
{I2Q7-R1AE61HF-5713OQNB},01/03/2010 13:14:19,CHM1561,PC-7046,R:\CHM1561\MHT9VT4O.pdf,File Copy,True,False,"25-50-44-46-2D He was sworn in as the official Executioner for the City of London and Middlesex on 4 April 1829, a position for which he was paid one guinea a week plus an additional guinea for each execution. Calcraft's antics on the gallows may have been intended to entertain the crowds of more than 30,000 that sometimes attended his executions. A scale model, created in 1949 as work started, showed the alterations: a shortened tower, a plainer main entrance, and no arcades within the quadrangles. Harrison proposed to build the college on the main site, with the institute on the second site."
{N3M6-T1UT64WZ-2082GWIM},01/03/2010 13:16:08,CHM1561,PC-7046,R:\CHM1561\MHT9VT4O.pdf,File Write,True,False,"25-50-44-46-2D Calcraft's antics on the gallows may have been intended to entertain the crowds of more than 30,000 that sometimes attended his executions. He was sworn in as the official Executioner for the City of London and Middlesex on 4 April 1829, a position for which he was paid one guinea a week plus an additional guinea for each execution. A scale model, created in 1949 as work started, showed the alterations: a shortened tower, a plainer main entrance, and no arcades within the quadrangles. The college, in his view ""required a sense of humour""."
{A1P0-C6BA50ZC-8181EEGR},01/03/2010 13:19:58,CHM1561,PC-7046,R:\CHM1561\MHT9VT4O.pdf,File Copy,False,True,"25-50-44-46-2D Calcraft's antics on the gallows may have been intended to entertain the crowds of more than 30,000 that sometimes attended his executions. He was sworn in as the official Executioner for the City of London and Middlesex on 4 April 1829, a position for which he was paid one guinea a week plus an additional guinea for each execution. A scale model, created in 1949 as work started, showed the alterations: a shortened tower, a plainer main entrance, and no arcades within the quadrangles. The college, in his view ""required a sense of humour""."
{S0K8-U3ID42HQ-7513NNYF},01/03/2010 13:20:09,CHM1561,PC-7046,R:\MHT9VT4O.pdf,File Delete,False,True,"25-50-44-46-2D He was sworn in as the official Executioner for the City of London and Middlesex on 4 April 1829, a position for which he was paid one guinea a week plus an additional guinea for each execution. Calcraft's antics on the gallows may have been intended to entertain the crowds of more than 30,000 that sometimes attended his executions. Writing in 1952, after the first section of the buildings was complete, J. M. Richards, the editor of the Architectural Review, said that Nuffield was ""a large-scale example of period-style architecture which has no justification whatever on grounds of consideration for the neighbours and represents missed opportunity of a really tragic kind"". The square-mullioned windows facing the quadrangles are arranged in close-set groups of three; at the east end of the upper quadrangle, the common room has a larger bay window."
{E2O4-T9GE29UU-6035NRPA},01/03/2010 13:20:26,CHM1561,PC-7046,R:\EKOKB54F.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Most accounts claim that Allen died almost instantaneously from a broken neck, but Larkin and O'Brien were not so fortunate. Calcraft officiated at one of the very few executions of a husband and wife, and the first since 1700, when he hanged Marie and Frederick Manning at Horsemonger Lane Gaol on 13 November 1849. Calcraft was by that time about 69 years old. One of the most prolific British executioners of all time, it is estimated that he carried out 450 executions during his 45-year career."
